u,True Values,Asymptotic Values,Simulated Values
28.68,1.7477356089331062e-05,1.2058038888710717e-05,1e-05
28.74,1.6757478293691808e-05,1.1571444121792975e-05,1.9e-05
28.799999999999997,1.6066686571493185e-05,1.1104050013967925e-05,1.5e-05
28.86,1.540383158197448e-05,1.0655118677946524e-05,1.5e-05
28.919999999999998,1.4767808227095626e-05,1.022393969490416e-05,1.2e-05
28.98,1.4157554001296039e-05,9.809829131619497e-06,1.5e-05
29.04,1.3572047400447001e-05,9.4121285910221e-06,1.1e-05
29.099999999999998,1.301030638797821e-05,9.03020429509034e-06,1.4e-05
29.16,1.2471386916224967e-05,8.6634461990724e-06,1.4e-05
29.22,1.195438150110381e-05,8.311267136031717e-06,8e-06
29.279999999999998,1.1458417848285023e-05,7.973101990746926e-06,9e-06
29.34,1.0982657529090004e-05,7.648406902024956e-06,9e-06
29.4,1.0526294704397862e-05,7.336658492512515e-06,8e-06
29.459999999999997,1.0088554894900984e-05,7.037353125118094e-06,6e-06
29.52,9.668693796103938e-06,6.7500061851828884e-06,9e-06
29.58,9.265996136511526e-06,6.474151387564086e-06,1.1e-05
29.64,8.879774577502538e-06,6.209340107818532e-06,9e-06
29.7,8.50936865343568e-06,5.955140736699589e-06,1e-05
29.759999999999998,8.154143750580714e-06,5.711138057202541e-06,9e-06
29.82,7.813490123515152e-06,5.47693264341766e-06,7e-06
29.88,7.4868219476712644e-06,5.252140280471831e-06,4e-06
29.939999999999998,7.173576406761326e-06,5.036391404861396e-06,7e-06
30.0,6.873212813852205e-06,4.829330564500377e-06,1.2e-05
