Time,Path Value,Maximum Value
6.24,5.110990153834857,5.440462091223284
6.25,5.080415146950176,5.440462091223284
6.26,5.056286758619196,5.440462091223284
6.2700000000000005,4.9221356383042485,5.440462091223284
6.28,4.897624545978264,5.440462091223284
6.29,5.0570665277321085,5.440462091223284
6.3,5.099092705037584,5.440462091223284
6.3100000000000005,5.018504830290227,5.440462091223284
6.32,5.039614417684183,5.440462091223284
6.33,4.966411256627599,5.440462091223284
6.34,5.163807056248794,5.440462091223284
6.3500000000000005,5.038495514330764,5.440462091223284
6.36,5.123087276815128,5.440462091223284
6.37,4.930256181515905,5.440462091223284
6.38,4.901979357654958,5.440462091223284
6.390000000000001,4.825876904790716,5.440462091223284
6.4,4.841481032267941,5.440462091223284
6.41,4.86347947413868,5.440462091223284
6.42,4.856908202716558,5.440462091223284
6.43,5.054504689057792,5.440462091223284
6.44,5.075985442237294,5.440462091223284
6.45,5.065310616033852,5.440462091223284
6.46,5.147213539587064,5.440462091223284
6.47,5.166189936201954,5.440462091223284
6.48,5.181255844472909,5.440462091223284
6.49,5.221558967722822,5.440462091223284
6.5,5.245444460232692,5.440462091223284
6.51,5.396627664427926,5.450763100535985
6.5200000000000005,5.532987605650148,5.561333096287918
6.53,5.311367578172942,5.585418886566066
6.54,5.258033610435958,5.585418886566066
6.55,5.173272715777393,5.585418886566066
6.5600000000000005,5.153465367657842,5.585418886566066
6.57,5.031847492857848,5.585418886566066
6.58,4.871959131130244,5.585418886566066
6.59,4.82612671289655,5.585418886566066
6.6000000000000005,4.694466952411631,5.585418886566066
6.61,4.800240412738421,5.585418886566066
6.62,4.8059102254182555,5.585418886566066
6.63,4.695463190450521,5.585418886566066
6.640000000000001,4.767452667291603,5.585418886566066
6.65,4.746962566542085,5.585418886566066
6.66,4.8234989170242875,5.585418886566066
6.67,4.832778007985824,5.585418886566066
6.68,4.688040184186039,5.585418886566066
6.69,4.636120016551164,5.585418886566066
6.7,4.673211723044287,5.585418886566066
6.71,4.813021474078006,5.585418886566066
6.72,4.636467439286606,5.585418886566066
6.73,4.691548672788468,5.585418886566066
6.74,4.530476638435591,5.585418886566066
6.75,4.487057804063361,5.585418886566066
6.76,4.416667275303004,5.585418886566066
6.7700000000000005,4.325447135834281,5.585418886566066
6.78,4.403372224092812,5.585418886566066
6.79,4.589077880455389,5.585418886566066
6.8,4.6660574487288065,5.585418886566066
6.8100000000000005,4.658426764203484,5.585418886566066
6.82,4.516142554387603,5.585418886566066
6.83,4.3636555995807225,5.585418886566066
6.84,4.316142666651303,5.585418886566066
6.8500000000000005,4.277334087264454,5.585418886566066
6.86,4.246266926097175,5.585418886566066
6.87,4.292161544984625,5.585418886566066
6.88,4.199049475737016,5.585418886566066
6.890000000000001,4.258399166777844,5.585418886566066
6.9,4.290951412773861,5.585418886566066
6.91,4.359119743079913,5.585418886566066
6.92,4.426561640301577,5.585418886566066
6.93,4.4334792494699204,5.585418886566066
6.94,4.474502146375283,5.585418886566066
6.95,4.488077626234505,5.585418886566066
6.96,4.432755062466188,5.585418886566066
6.97,4.42318904353871,5.585418886566066
6.98,4.325439379074976,5.585418886566066
6.99,4.395386416027006,5.585418886566066
7.0,4.456850374693137,5.585418886566066
7.01,4.498407106315863,5.585418886566066
7.0200000000000005,4.736453209070693,5.585418886566066
7.03,8.098710253853405,8.191508827741623
7.04,8.175996521494747,8.218066968035119
7.05,8.099110490547647,8.307743980740831
7.0600000000000005,8.284010645092925,8.307743980740831
7.07,8.260283718660947,8.367348537623538
7.08,8.20555699677443,8.367348537623538
7.09,8.238560822745358,8.367348537623538
7.1000000000000005,8.271504648939903,8.367348537623538
7.11,8.29598863382573,8.367348537623538
7.12,8.361702724242877,8.421977881359446
7.13,8.279817519592111,8.421977881359446
7.140000000000001,8.34398319721412,8.421977881359446
7.15,8.207357234399149,8.421977881359446
7.16,8.288557611562267,8.421977881359446
7.17,8.068200258208542,8.421977881359446
7.18,7.977673383401629,8.421977881359446
7.19,7.97081265929841,8.421977881359446
7.2,7.903619300693107,8.421977881359446
7.21,7.69332276266704,8.421977881359446
7.22,7.73157907690384,8.421977881359446
7.23,7.646743293244612,8.421977881359446
7.24,7.830001559563048,8.421977881359446
7.25,7.815220344931386,8.421977881359446
7.26,7.768792350086135,8.421977881359446
7.2700000000000005,7.669792595836343,8.421977881359446
7.28,7.667452903564985,8.421977881359446
7.29,7.688651061511906,8.421977881359446
7.3,7.577925478429292,8.421977881359446
7.3100000000000005,7.738257368186755,8.421977881359446
7.32,7.765633647271624,8.421977881359446
7.33,7.800978396347984,8.421977881359446
7.34,7.797745881626207,8.421977881359446
7.3500000000000005,7.699471198011605,8.421977881359446
7.36,7.730182216834896,8.421977881359446
7.37,7.666618825602334,8.421977881359446
7.38,7.531091597114888,8.421977881359446
7.390000000000001,7.53463940489478,8.421977881359446
7.4,7.446638053631743,8.421977881359446
7.41,7.450710759351195,8.421977881359446
7.42,7.507130337885388,8.421977881359446
7.43,7.386707556584337,8.421977881359446
7.44,7.4162830248948,8.421977881359446
7.45,7.3933983653987,8.421977881359446
7.46,7.398994449101157,8.421977881359446
7.47,7.25764434012372,8.421977881359446
7.48,7.388692650300377,8.421977881359446
7.49,7.387393952841535,8.421977881359446
7.5,7.526290406566083,8.421977881359446
7.51,7.659590492501021,8.421977881359446
7.5200000000000005,7.7838382283788805,8.421977881359446
7.53,7.765123184054954,8.421977881359446
7.54,7.703610064090672,8.421977881359446
7.55,7.804755232675839,8.421977881359446
7.5600000000000005,7.737258913645194,8.421977881359446
7.57,7.885981386982849,8.421977881359446
7.58,7.837712581010858,8.421977881359446
7.59,7.954128215480707,8.421977881359446
7.6000000000000005,7.926147759276041,8.421977881359446
7.61,8.082101255756399,8.421977881359446
7.62,8.033006159786435,8.421977881359446
7.63,7.901980795101151,8.421977881359446
7.640000000000001,8.038460013282156,8.421977881359446
7.65,7.82527292521576,8.421977881359446
7.66,7.855673185280726,8.421977881359446
7.67,7.827729711918549,8.421977881359446
7.68,7.920022796664364,8.421977881359446
7.69,8.017866327800009,8.421977881359446
7.7,8.01690214327958,8.421977881359446
7.71,8.122794331044123,8.421977881359446
7.72,8.05689982583969,8.421977881359446
7.73,7.878526126448245,8.421977881359446
7.74,7.822428757433326,8.421977881359446
7.75,7.8539276294317215,8.421977881359446
7.76,7.870372691093218,8.421977881359446
7.7700000000000005,7.684946060977212,8.421977881359446
7.78,7.63552080990639,8.421977881359446
7.79,7.473357037776414,8.421977881359446
7.8,7.506713686319558,8.421977881359446
7.8100000000000005,7.423659518549391,8.421977881359446
7.82,7.459701064891247,8.421977881359446
7.83,7.419369789402326,8.421977881359446
7.84,7.525566460850692,8.421977881359446
7.8500000000000005,7.579874251818552,8.421977881359446
7.86,7.52867142809041,8.421977881359446
7.87,7.7745904663182275,8.421977881359446
7.88,7.701463771129532,8.421977881359446
7.890000000000001,7.773258740645112,8.421977881359446
7.9,7.81195704501025,8.421977881359446
7.91,7.855724274476784,8.421977881359446
7.92,8.040695018577999,8.421977881359446
7.930000000000001,7.754435881012877,8.421977881359446
7.94,7.839508408638082,8.421977881359446
7.95,7.797691050104557,8.421977881359446
7.96,7.682490556206946,8.421977881359446
7.97,7.559624972864348,8.421977881359446
7.98,7.645774445951398,8.421977881359446
7.99,7.5845298271657775,8.421977881359446
8.0,7.573180421972326,8.421977881359446
8.01,7.598341720007012,8.421977881359446
8.02,7.564810111514895,8.421977881359446
8.03,7.6881549979437604,8.421977881359446
8.040000000000001,7.586794560422188,8.421977881359446
8.05,7.468832197498333,8.421977881359446
8.06,7.5930282059945045,8.421977881359446
8.07,7.650513075504944,8.421977881359446
8.08,7.765300353530676,8.421977881359446
8.09,7.79640292691258,8.421977881359446
8.1,7.718266222664811,8.421977881359446
8.11,7.747843429577527,8.421977881359446
8.120000000000001,7.833333461265081,8.421977881359446
8.13,7.730481271049976,8.421977881359446
8.14,7.818856158002093,8.421977881359446
8.15,7.763038539004862,8.421977881359446
8.16,7.689949508102924,8.421977881359446
8.17,7.461437845792965,8.421977881359446
8.18,7.525165970322107,8.421977881359446
8.19,7.754415518712909,8.421977881359446
8.2,7.789017076973416,8.421977881359446
8.21,7.989241437169377,8.421977881359446
8.22,7.886741873274048,8.421977881359446
8.23,7.746967927251418,8.421977881359446
8.24,7.645535836891373,8.421977881359446
8.25,7.528599052270989,8.421977881359446
8.26,7.494368702673175,8.421977881359446
8.27,7.445471581058721,8.421977881359446
8.28,7.354508247002409,8.421977881359446
8.290000000000001,7.3534932035639216,8.421977881359446
8.3,7.344699253053963,8.421977881359446
8.31,7.597981285578657,8.421977881359446
8.32,7.674589130538279,8.421977881359446
8.33,7.744661361948067,8.421977881359446
8.34,7.689345417024228,8.421977881359446
8.35,7.671988237054642,8.421977881359446
8.36,7.721257967196581,8.421977881359446
8.370000000000001,7.59272464656591,8.421977881359446
8.38,7.787393073960476,8.421977881359446
8.39,7.7550038743792635,8.421977881359446
8.4,7.774095262439485,8.421977881359446
8.41,7.708305944073796,8.421977881359446
8.42,7.592934289398519,8.421977881359446
8.43,7.507072182274728,8.421977881359446
8.44,7.583147129920345,8.421977881359446
8.45,7.546366201752842,8.421977881359446
8.46,7.601810029678002,8.421977881359446
8.47,7.614257367481352,8.421977881359446
8.48,7.594415545873657,8.421977881359446
8.49,7.5625541178341615,8.421977881359446
8.5,7.511483538515813,8.421977881359446
8.51,7.543357004574119,8.421977881359446
8.52,7.394045200344376,8.421977881359446
8.53,7.463141447175201,8.421977881359446
8.540000000000001,7.372130916086929,8.421977881359446
8.55,7.382749365995263,8.421977881359446
8.56,7.459176995860728,8.421977881359446
8.57,7.411495538862592,8.421977881359446
8.58,7.481344771934969,8.421977881359446
8.59,7.485287666252687,8.421977881359446
8.6,7.557766197228859,8.421977881359446
8.61,7.620492434747897,8.421977881359446
8.620000000000001,7.6381621198985625,8.421977881359446
8.63,7.4735031457284755,8.421977881359446
8.64,7.761892693508115,8.421977881359446
8.65,7.662959371657051,8.421977881359446
8.66,7.5979458966805,8.421977881359446
8.67,7.658723294537353,8.421977881359446
8.68,7.523102432958762,8.421977881359446
8.69,7.510098348585147,8.421977881359446
8.700000000000001,7.610314276337184,8.421977881359446
8.71,7.5349433808652835,8.421977881359446
8.72,7.502044168515477,8.421977881359446
8.73,7.576913654549024,8.421977881359446
8.74,7.424480029356257,8.421977881359446
8.75,7.301846203524302,8.421977881359446
8.76,7.1647373641274585,8.421977881359446
8.77,7.130173061485695,8.421977881359446
8.78,7.041545244716663,8.421977881359446
8.790000000000001,6.9596426532323274,8.421977881359446
8.8,6.911912366769231,8.421977881359446
8.81,6.937062986844118,8.421977881359446
8.82,7.03642438796885,8.421977881359446
8.83,6.960934096708913,8.421977881359446
8.84,6.867738167963646,8.421977881359446
8.85,6.901238728828214,8.421977881359446
8.86,7.043588800241422,8.421977881359446
8.870000000000001,7.102948007058307,8.421977881359446
8.88,7.045425951901688,8.421977881359446
8.89,7.058498477283113,8.421977881359446
8.9,6.856990962764254,8.421977881359446
8.91,6.720191154780538,8.421977881359446
8.92,6.625637105249943,8.421977881359446
8.93,6.765414422127469,8.421977881359446
8.94,6.646488225740906,8.421977881359446
8.950000000000001,6.742156974339023,8.421977881359446
8.96,6.855111041561573,8.421977881359446
8.97,6.964079756734837,8.421977881359446
8.98,7.136712599144977,8.421977881359446
8.99,7.072298585414368,8.421977881359446
9.0,6.975363608852636,8.421977881359446
9.01,6.885269892605792,8.421977881359446
9.02,6.905973642820477,8.421977881359446
9.03,6.9191806657629416,8.421977881359446
9.040000000000001,6.880548237264037,8.421977881359446
9.05,6.843391104310168,8.421977881359446
9.06,6.984211011489946,8.421977881359446
9.07,6.888797774104071,8.421977881359446
9.08,6.852532840737555,8.421977881359446
9.09,6.795592230330193,8.421977881359446
9.1,6.853251085841004,8.421977881359446
9.11,6.851918691125155,8.421977881359446
9.120000000000001,6.812934742263421,8.421977881359446
9.13,6.878059294271635,8.421977881359446
9.14,6.833261928223144,8.421977881359446
9.15,6.686916924757403,8.421977881359446
9.16,6.761400714981808,8.421977881359446
9.17,6.986386089168398,8.421977881359446
9.18,6.918715943589086,8.421977881359446
9.19,7.083613078080253,8.421977881359446
9.200000000000001,7.080278721152915,8.421977881359446
9.21,7.209239506434177,8.421977881359446
9.22,7.3052468327645785,8.421977881359446
9.23,7.1499467452207295,8.421977881359446
9.24,7.227784999480795,8.421977881359446
9.25,7.266328185417412,8.421977881359446
9.26,7.208653663160224,8.421977881359446
9.27,7.186347369299658,8.421977881359446
9.28,7.070929605817802,8.421977881359446
9.290000000000001,6.969328018069005,8.421977881359446
9.3,6.96356434600161,8.421977881359446
9.31,7.061745655234968,8.421977881359446
9.32,7.210295128045901,8.421977881359446
9.33,7.039861719254834,8.421977881359446
9.34,7.25937967097183,8.421977881359446
9.35,7.168166029740009,8.421977881359446
9.36,7.0586009664652,8.421977881359446
9.370000000000001,6.996763279632775,8.421977881359446
9.38,7.039131297156736,8.421977881359446
9.39,7.035154604666444,8.421977881359446
9.4,6.965287787808086,8.421977881359446
9.41,7.150664049584493,8.421977881359446
9.42,7.291954734802162,8.421977881359446
9.43,7.224704750894532,8.421977881359446
9.44,7.238430494429657,8.421977881359446
9.450000000000001,7.350205569586493,8.421977881359446
9.46,7.473811022926715,8.421977881359446
9.47,7.51547688123347,8.421977881359446
9.48,7.601511205137393,8.421977881359446
9.49,7.692403193719738,8.421977881359446
9.5,7.764628732877635,8.421977881359446
9.51,7.63650717624721,8.421977881359446
9.52,7.578889989794763,8.421977881359446
9.53,7.384036770986844,8.421977881359446
9.540000000000001,7.406766055498113,8.421977881359446
9.55,7.251150631199261,8.421977881359446
9.56,7.18238599069033,8.421977881359446
9.57,7.432204333795905,8.421977881359446
9.58,7.671370313918768,8.421977881359446
9.59,7.779479027837877,8.421977881359446
9.6,7.642946975327635,8.421977881359446
9.61,7.717571578943353,8.421977881359446
9.620000000000001,7.678707830587691,8.421977881359446
9.63,7.543264549414052,8.421977881359446
9.64,7.2912151891774055,8.421977881359446
9.65,7.2534051458972675,8.421977881359446
9.66,7.35787842995168,8.421977881359446
9.67,7.436325322130376,8.421977881359446
9.68,7.296376037421059,8.421977881359446
9.69,7.241423892742848,8.421977881359446
9.700000000000001,7.125791765130214,8.421977881359446
9.71,7.166196301570316,8.421977881359446
9.72,7.154564890721956,8.421977881359446
9.73,7.105173520869513,8.421977881359446
9.74,7.036917336639473,8.421977881359446
9.75,7.057404766479477,8.421977881359446
9.76,6.98921849355279,8.421977881359446
9.77,6.95540940995266,8.421977881359446
9.78,6.94681198839917,8.421977881359446
9.790000000000001,7.0145131654548525,8.421977881359446
9.8,7.012911767415908,8.421977881359446
9.81,7.016056740887784,8.421977881359446
9.82,6.903004331611768,8.421977881359446
9.83,6.8897740524718385,8.421977881359446
9.84,6.732775732889425,8.421977881359446
9.85,6.579188742159061,8.421977881359446
9.86,6.6066512631920356,8.421977881359446
9.870000000000001,6.635376464527752,8.421977881359446
9.88,6.57835460406705,8.421977881359446
9.89,6.392877070895091,8.421977881359446
9.9,6.443156472506214,8.421977881359446
9.91,6.55448548269293,8.421977881359446
9.92,6.600091501131867,8.421977881359446
9.93,6.56115011204091,8.421977881359446
9.94,6.545031082478841,8.421977881359446
9.950000000000001,6.3918026609972936,8.421977881359446
9.96,6.20381511143287,8.421977881359446
9.97,6.110730859942452,8.421977881359446
9.98,6.156526276143017,8.421977881359446
9.99,6.1591463550578025,8.421977881359446
10.0,6.248498300489547,8.421977881359446
